age,weight(kg),height(m),gender,BMR,activity_level,calories_to_maintain_weight
4,13.46242284282058,0.9391064146678928,1,776.8744965130288,1.9,1757.6653
4,15.14033951462082,1.051270437674223,0,252.8891743257204,1.9,1466.5302
5,12.981237872870258,1.0787610568850234,1,767.8552857334956,1.9,1785.0671
3,13.950221540565062,0.9789977200664384,1,786.2891143745467,1.7,1600.1283999999998
2,15.761863390184292,1.046499207710612,1,808.4147231345971,1.9,1852.1561
3,16.95739497049648,1.0287337887425934,0,284.51593598940576,1.9,1505.3377
4,13.426548081981284,0.9603305432346142,1,776.5706908129712,1.9,1763.8669
3,17.530912723774172,0.9074700269253224,0,291.7951224966023,1.9,1405.0671
3,13.663090598913294,0.9235929115364166,1,783.4407822837503,1.7,1579.4292
4,16.26279988402097,0.917515080921606,0,267.6538263551392,1.9,1368.6801999999998
4,15.756218507658936,0.9049973542160246,1,798.7469626940422,1.3,1223.7017
4,17.666654675566505,1.0145330508754586,1,817.2191048065621,1.5,1467.4065
3,12.910030116469583,0.87193084059445,1,776.1436900588983,1.9,1734.8235
4,14.951394384906658,1.021468900172609,1,791.2659019681818,1.7,1620.7511
4,14.96129311350519,0.9495289861113636,1,791.2274746687563,1.7,1600.1216
2,16.06372701776128,0.9176668466655208,0,278.4273337280852,1.9,1389.4814
4,16.24123717007565,1.053746980490303,1,803.6603829713405,1.9,1845.3807
5,15.79551504584482,1.0618301624209026,1,794.7368961838927,1.7,1638.2016
2,16.681865377974653,0.9707823680314406,1,817.0726259904297,1.5,1456.1685
2,17.831065856717824,0.954868295910533,1,828.0329891352271,1.2,1174.9272
3,16.491886978677165,1.0664232847048083,1,810.7567982537936,1.5,1470.771
4,16.777334757775897,1.0699993697757793,1,808.8171511226963,1.9,1860.4078
5,14.842510175358228,0.8634255216929759,1,785.2562620220828,1.5,1381.155
2,17.02860978215754,0.9278298352034414,1,820.309080541899,1.7,1643.5702
4,17.65932850397199,0.8732208876114401,1,816.8876171255654,1.7,1622.1009
5,16.590205873352648,0.934106134537232,1,802.1002351157654,1.9,1804.1716
5,17.085397418334978,0.90469940496015,1,806.7813494107138,1.3,1234.1147
5,17.80295509382316,0.9042231714382252,1,813.6424724293917,1.7,1625.4142
3,16.78042614768466,1.0600850477301929,1,813.5043725886093,1.9,1866.1933
5,15.857276450801423,0.9130619135535416,1,795.0522992390881,1.9,1784.005
2,16.01355207086212,0.9946489007471871,1,810.7256989200368,1.9,1839.998
4,15.664853779594262,0.8983889093308768,1,797.8610161765222,1.5,1408.9634999999998
3,17.487237201340058,0.9129812995326184,1,819.9914647605503,1.5,1445.976
2,16.20362788407104,0.8740776212663488,1,812.3203370547142,1.9,1804.5212
2,16.461629155359503,0.8766540710512178,0,283.6933012036624,1.9,1360.8769
3,17.239515089525455,0.9031670454860172,1,817.604341835281,1.7,1631.8946
5,13.194640264355264,0.96966014316624,1,769.694216112887,1.7,1569.1187
5,16.814446723881588,0.8576253797825961,1,804.1031609730775,1.5,1408.0725
4,13.25071110075088,0.9682640854751974,1,774.9038388146099,1.9,1763.2227999999998
3,16.490020962451368,0.8725493092488101,1,810.3802866860327,1.3,1231.7994
2,13.784758084737344,1.06465010244876,1,789.5412442538735,1.9,1821.9556
3,15.388022521772395,0.902802825143035,1,799.897844602224,1.7,1601.5717
3,17.721109405238302,0.8871676175670128,1,822.1802293347929,1.5,1442.7615
3,15.889101878700004,0.9234578741914,1,804.7278783332622,1.5,1425.6345
3,15.195383688756836,1.061227955301832,1,798.34872593289,1.5,1450.7759999999998
4,17.789244937371077,1.0319084625956936,0,289.21475592721856,1.9,1517.0873
3,14.78025311025291,0.9543896421971204,1,794.1811813314133,1.7,1606.5629
3,12.781363700837447,0.9800161009456084,1,775.1132108578579,1.9,1767.3875999999998
4,12.502004751525408,1.0069841121149166,1,767.8155920462501,1.9,1762.0733
3,14.623256022482092,1.0078142302961557,1,792.778653669044,1.9,1809.9628
2,13.52129849798555,1.033542269884513,1,786.9642307355222,1.7,1616.8819
4,14.31381381261695,0.8861431918764328,1,784.9183663950274,1.9,1756.0883
3,14.070157202137302,1.051022314431925,0,244.92792616849084,1.9,1451.3567999999998
5,12.113626894208132,0.9300182234007824,1,759.2831477026039,1.7,1540.0198
4,16.08075954631955,0.92561848980003,1,801.888697747584,1.7,1611.4809999999998
5,17.0335242337894,0.945630740753417,1,806.3610091181218,1.7,1624.8243
3,14.345527205494742,1.065754103703734,1,790.2299217579981,1.9,1823.6105
4,14.118322743282045,1.006710854414233,1,783.2719354746725,1.9,1791.4662999999998
2,17.302609042416954,1.0117227540606264,1,823.0845373676455,1.9,1869.0262
5,17.037541918669074,1.0774233273714946,1,806.6432465238697,1.7,1662.9774
3,14.713001320955335,1.0667002980216798,1,793.7458271836359,1.9,1830.6196
4,15.97272590756618,0.927243585366772,1,800.858578486984,1.3,1231.321
2,17.296063984286718,0.9027353693709228,0,295.29726483690513,1.3,962.9412
3,16.161212025209554,0.9027553529485846,1,807.2917680000338,1.7,1614.1772
4,12.9895112878011,0.993149218460873,1,772.4520224993946,1.9,1766.4965
3,14.23532055562289,0.8619389655611988,1,788.79895755971,1.9,1755.7691
3,17.376675401265857,0.9267100222619996,0,289.7706170087824,1.9,1419.3284999999998
5,12.35960500105889,0.9669258806134172,1,761.703715504261,1.7,1554.701
2,14.1036321775385,0.98706953531538,1,792.4471131541342,1.9,1802.7143
4,17.163730105406437,0.9055592068021316,1,812.2080355305858,1.9,1814.3423
4,17.197037680609633,0.9037665867322692,0,280.43081234180397,1.7,1234.6811
4,16.522312357621274,1.0766155232154884,1,806.390611793881,1.5,1466.7585
3,15.715211415704715,0.9291793853507092,1,803.075548631283,1.9,1804.4813
4,14.4567633537738,0.9088792124096152,1,786.3274544950966,1.7,1580.1398
3,17.47775354388522,0.883019770100212,1,819.8453437148597,1.3,1246.44
3,14.138869487004492,1.0663822889885552,1,788.2548161388528,1.9,1820.0442
3,17.871296022818015,0.9264267238070814,1,823.6890933052517,1.9,1842.9183
3,14.566018671323144,0.9019746080576904,1,792.0354895787699,1.9,1774.7310999999995
4,15.969883920124293,1.0566924636838124,1,801.0708809859638,1.7,1647.5533
4,14.226717515806511,0.9224149537550332,1,784.1525672681046,1.9,1766.2152999999998
4,17.62741609129803,0.8769380174783472,1,816.5893154134181,1.3,1240.8539
4,15.437498112992206,0.9069183551837056,1,795.7025934116344,1.7,1595.5792
4,13.644566077239954,0.8863096418069599,1,778.5186582339886,1.7,1560.362
4,16.257547449167202,0.9171362373517172,1,803.5636282954868,1.5,1422.279
4,15.740394357287869,0.9062655048329448,1,798.5979824226849,1.7,1600.3341
5,17.595912721961955,1.0341697338322569,1,811.9029273677119,1.7,1659.591
2,15.584298034998112,0.983854200900398,1,806.6007723803527,1.7,1636.1888
4,17.024891030893727,0.9012366047374454,1,810.8723206472011,1.5,1429.2735
2,12.965165095944329,0.907887517437812,1,781.4134657197756,1.9,1756.3713999999998
2,13.577963991761893,0.8678615185679491,1,787.1996134625697,1.9,1754.6215
2,17.831837715366806,0.948489444330956,1,828.028569544065,1.2,1173.6348
3,12.4237840510578,0.954125635147026,1,771.6457793052878,1.9,1752.503
2,15.92224513721086,1.047327424533714,1,809.9499859825349,1.9,1855.3481
3,13.788070073191044,0.9412753259243516,1,784.6686734628861,1.7,1586.5794
4,16.112629024058222,0.8776909650717821,1,802.1047996424517,1.5,1410.1335
2,17.107167622925157,0.9714448076656408,0,293.0436931879721,1.9,1467.7329
4,17.738378632383625,0.9642287113526326,1,817.8119379774871,1.9,1843.7733
5,15.124675567143646,0.8901594536039537,0,245.1127567946057,1.7,1163.2896
3,13.461417295865305,0.9302511536989724,1,781.5244982347031,1.9,1763.7168
4,16.862713579357962,0.9401236085073617,1,809.393358635139,1.5,1436.8545
2,16.128903412113896,0.8745084821721701,1,811.6065440220638,1.3,1233.8352
3,15.412328165183872,1.0275070780835172,0,263.2651301829301,1.9,1463.9537999999998
4,15.745989439612927,0.8860137464308977,1,798.6140224419156,1.3,1219.3792
4,16.24377592431192,1.012526027702033,0,267.8675866758822,1.9,1458.4456999999998
3,16.855084828957892,0.9737362476292084,0,282.83401884506,1.9,1450.4277
3,17.634401815735103,0.8954690463871837,0,293.15805660543276,1.3,955.4038
3,16.622640732234267,0.9284054360892086,1,811.7518633791213,1.3,1245.7978
5,16.11297158190104,0.9236825861929836,0,258.86954322986276,1.7,1214.8013
5,13.921626082414496,0.949316743493114,1,776.6087462015921,1.7,1575.1027
4,14.255078190506566,1.0763643101895728,1,784.7085867096652,1.9,1816.4589
3,15.645527461654702,0.9085749783687582,0,265.87660321453103,1.9,1357.0389
3,17.574712827072418,0.9421152786952068,1,820.8818920308797,1.7,1648.6209
4,16.407892475803227,0.975058813300796,1,805.1085345507128,1.9,1823.0044
4,16.35710915063428,0.9264445649610824,1,804.5329572526937,1.7,1616.2308
3,12.381473206003138,0.8565179433489354,1,771.0605864642035,1.7,1539.129
4,15.054989595687266,1.062423833523117,0,251.77141337981604,1.9,1474.9035
5,13.526210114907595,0.9930132255879236,1,772.908221796199,1.9,1767.3116
4,16.888354991302304,0.8701953927308835,0,276.01846868023927,1.7,1198.9556
4,16.586247238120322,1.0331195978922505,1,806.9215535942454,1.9,1845.0102
4,14.672603495936691,1.0738722679429935,1,788.6967709273373,1.7,1631.3455
4,15.34557453304017,1.0598518445231504,1,795.106455171831,1.7,1638.2764
2,14.85902265991984,1.0768224032499043,1,799.8369551428258,1.5,1456.959
4,17.139912974789468,0.916287889216459,0,279.7079917131051,1.9,1390.3458999999998
5,16.206806839297794,0.863205485817011,0,259.85721108588723,1.5,1028.454
3,14.999445955255895,0.8757471791173965,1,796.1318339514794,1.9,1774.1668
4,17.74846722101582,0.9346353380529788,1,817.8536674099723,1.5,1448.2095
4,17.194787189110258,0.9283318543152156,1,812.5471638199447,1.5,1438.629
4,12.152739136320095,1.0497616297895114,1,764.5547033757397,1.7,1583.2542
3,17.247299321155815,0.9207730559247284,1,817.7113535616738,1.7,1637.1085
4,17.07203577087496,0.9392223585390846,1,811.3934394401747,1.5,1439.6385
2,15.191320141724264,1.0087670387701542,1,802.8888135370339,1.7,1636.9759
3,16.24497076356759,0.9108231938315198,1,808.1076783205851,1.3,1237.1996
4,16.54267796449197,1.012315413554974,1,806.4664128895134,1.9,1837.4957
3,15.65221579041973,0.8918082514196307,1,802.4039848689102,1.5,1414.1535
3,15.758769468089442,1.0779651309884477,1,803.767347915668,1.9,1853.3322
4,16.023244959449826,0.9035544703291428,1,801.2978673173277,1.9,1792.8912999999998
3,16.06730725986909,0.976026331688487,1,806.5293080397518,1.7,1633.8207
2,13.226553902905676,0.8631991089370997,1,783.8304533250207,1.9,1746.7061
4,15.782319441802688,1.069968981126231,0,261.8099471373615,1.9,1501.0037999999995
5,16.914590809367372,0.8821646869637954,1,805.1062365808632,1.9,1793.3112
4,15.711143607899244,0.9179281059795624,0,260.07061892283036,1.7,1212.1119
3,14.574087151165438,0.9687321951002392,1,792.2361499875306,1.7,1607.3432
3,14.633215077312297,1.041119836376862,1,792.9355074816347,1.7,1629.2273
3,16.391720170624097,0.8880697275666054,1,809.4689489876765,1.5,1423.848
3,17.503245885927292,0.8850485934423511,1,820.0928803049911,1.2,1151.2668
4,15.30324097260141,1.0556436589279634,0,255.150948598886,1.9,1474.9244
2,16.57582754268863,1.039368355932457,0,286.0775885966988,1.9,1518.4287
5,13.082598281565131,0.9310419917876412,1,768.5513150514146,1.9,1739.203
4,16.133254808702603,1.006218613658125,1,802.5398201708906,1.7,1635.6311999999998
5,16.450707287234618,0.867892700148837,1,800.6437152831,1.3,1218.0597
3,14.462397798563122,1.0154539418603747,1,791.2544999401009,1.9,1809.4954
3,15.918856429564393,0.8842274560271289,0,269.51306586901416,1.7,1199.8634
4,15.83465015091106,1.0680224288535145,1,799.7986008865415,1.9,1842.5744
3,12.754534900082591,1.0736712970575135,1,775.0299091490461,1.7,1607.9756
4,16.922561485560465,0.8917383959322045,1,809.8761715188894,1.5,1425.378
3,14.262828813051913,1.0601803835997616,1,789.428765648875,1.7,1628.6917999999998
4,15.101071353468445,0.9661462291743892,1,792.5949158771914,1.9,1796.2885
3,12.59816260675948,0.883623915104308,1,773.1829332513838,1.7,1550.4986
3,13.467958046801591,0.9086649508041053,1,781.5471129605512,1.7,1571.9305
3,17.24906552737368,0.8750320631509884,1,817.6436229551039,1.7,1623.9181999999998
2,15.807387712597258,0.9111439067593644,0,274.8700340137294,1.7,1231.7061
2,13.014542665651746,1.026763558853165,1,782.1055840955061,1.9,1795.6691
2,15.613610125024357,1.0182518526074311,0,272.7414532376799,1.9,1473.3208
4,16.93814110325614,0.8810696423190828,1,810.0054222087289,1.5,1422.882
4,15.005042781772488,0.900855615823632,1,791.5558070113641,1.7,1586.7698
5,17.358769156020145,1.0598161712300451,1,809.6825693557963,1.9,1858.7947
5,15.94087683049097,0.8563419716660103,1,795.7468377775673,1.3,1209.1443
4,17.580743379497402,0.950019385621342,1,816.2781848015333,1.5,1449.717
